Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	aan de voorkant	6	29	1	A	1, 6, 19, 22, 29
2	2	2	ei op	26	8	1	A	19, 26
2	2	2	met de	22	19	1	B	4, 22
2	2	2	zijn een	4	4	1	A	1, 4
10	8	1	een	4	29	2	A	1, 2, 4, 6, 9, 17, 18, 26, 28, 29
10	10	1	en	6	27	1	A	2, 6, 9, 17, 18, 19, 20, 22, 26, 28
9	9	1	het	4	27	1	A	2, 4, 8, 9, 14, 18, 19, 26, 28
9	7	1	zijn	4	28	2	A	0, 1, 4, 8, 13, 14, 22, 25, 27
8	4	1	de	6	29	1	A	1, 4, 6, 19, 22, 26, 28, 29
7	2	1	aan	9	29	1	A	1, 6, 9, 17, 19, 22, 29
7	7	1	dat	25	28	5	A	0, 13, 19, 20, 22, 25, 27
6	6	1	die	29	28	5	A	2, 5, 9, 19, 20, 29
6	6	1	ja	24	21	4	A	7, 12, 13, 21, 24, 27
6	4	1	met	22	25	3	B	4, 17, 18, 22, 26, 28
5	3	1	ei	19	12	1	B	17, 19, 22, 26, 28
4	4	1	door	9	25	1	B	4, 9, 18, 28
4	2	1	op	19	24	1	B	6, 19, 26, 29
3	3	1	dan	9	9	1	B	8, 9, 16
3	3	1	er	28	28	2	A	1, 9, 28
3	3	1	hebben	16	20	1	A	0, 16, 19
2	2	1	twee	26	18	1	A	9, 26

