Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	, aan de	21	18	1	B	4, 21
4	3	2	aan de	10	25	1	B	4, 10, 21, 28
3	3	2	de de	21	24	1	B	4, 21, 27
3	3	2	zijn het	5	5	1	A	3, 5, 7
2	2	2	er twee	10	5	1	B	6, 10
9	9	1	een	10	25	2	B	5, 7, 10, 11, 19, 21, 24, 28, 29
9	9	1	ja	8	31	2	A	1, 2, 8, 9, 12, 23, 25, 30, 31
6	4	1	het	7	25	1	A	3, 5, 7, 10, 21, 27
6	3	1	zijn	10	24	1	A	3, 5, 7, 10, 13, 26
5	2	1	de	21	25	1	B	4, 10, 21, 27, 28
4	4	1	en	21	9	1	B	19, 21, 24, 27
3	1	1	er	29	24	1	B	6, 10, 29
3	1	1	twee	6	8	1	A	3, 6, 10
2	2	1	bovenop	10	5	1	B	6, 10
2	2	1	die	29	20	1	A	10, 29
2	2	1	in	10	4	1	B	7, 10
2	2	1	nog	20	11	1	A	10, 20
2	2	1	vier	22	19	1	B	4, 22

