Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	laten maar zeggen wel een	3	A	13, 15
3	3	laten maar zeggen	8	A	8, 13, 15
3	3	uit het beker	11	A	7, 8, 17
2	3	aan de rechterzijde	18	A	9, 26
2	3	alsof het een	4	A	7, 10
2	3	de half tipi	5	A	27, 31
2	3	twee post its	6	A	26, 31
4	2	aan de	18	A	9, 10, 20, 26
4	2	een soort	14	A	7, 10, 15, 20
4	2	maar zeggen	8	A	8, 9, 13, 15
3	2	hebben het	14	A	7, 9, 20
3	2	post its	23	A	9, 26, 31
2	2	dit zijn	2	A	26, 27
2	2	en dan	11	A	10, 20
2	2	maar dan	2	A	12, 13
2	2	zonder top	17	A	12, 28
11	1	ja	25	A	8, 9, 11, 12, 13, 19, 25, 27, 28, 29, 32
9	1	de	23	A	9, 10, 15, 16, 20, 26, 27, 28, 31
8	1	een	14	A	7, 8, 10, 13, 14, 15, 19, 20
8	1	het	25	A	7, 8, 9, 10, 17, 19, 20, 31
6	1	soort	14	A	7, 9, 10, 15, 18, 20
5	1	maar	8	A	8, 9, 12, 13, 15
4	1	en	22	A	10, 17, 20, 31
4	1	hebben	14	A	7, 9, 10, 20
4	1	zeggen	8	A	8, 9, 13, 15
4	1	zijn	13	A	15, 25, 26, 27
3	1	alsof	4	A	7, 8, 10
3	1	dit	21	A	7, 26, 27
3	1	nummer	8	A	25, 30, 32
3	1	tipi	5	A	27, 28, 31
3	1	top	17	A	12, 15, 28
3	1	twee	23	A	9, 26, 31
2	1	dat	12	A	14, 25
2	1	er	3	A	8, 10
2	1	hij	5	A	13, 17
2	1	ik	8	A	7, 14
2	1	je	6	A	14, 19
2	1	lijken	3	A	8, 10
2	1	met	3	A	26, 28
2	1	ook	11	A	10, 20
2	1	staart	22	A	10, 31

