Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	2	op een	10	3	1	B	8, 10
18	18	1	ja	10	32	6	B	2, 3, 4, 5, 6, 7, 10, 11, 12, 14, 18, 22, 23, 25, 27, 29, 32, 33
8	8	1	de	15	23	1	A	11, 15, 19, 20, 26, 28, 31, 33
6	4	1	een	10	27	2	B	0, 8, 10, 11, 12, 26
5	5	1	dat	17	22	2	A	12, 14, 17, 22, 33
5	5	1	en	22	22	2	A	11, 13, 22, 26, 32
5	5	1	ik	11	22	2	B	0, 8, 11, 15, 21
4	4	1	bovenop	26	16	2	B	17, 22, 26, 32
4	4	1	met	26	26	3	B	1, 17, 22, 26
3	1	1	op	25	18	1	B	8, 10, 25
2	2	1	ander	26	11	1	B	16, 26
2	2	1	iets	25	10	1	B	16, 25
2	2	1	je	32	33	1	B	0, 32
2	2	1	zo	11	11	1	B	1, 11

