Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	2	dat zijn	8	10	1	B	6, 8, 9, 13, 15
3	3	2	dit zijn	12	11	2	A	2, 10, 12
2	2	2	een soort	4	3	1	A	2, 4
2	2	2	erdoorheen en	12	10	1	A	3, 12
9	1	1	zijn	2	15	1	B	1, 2, 6, 8, 9, 10, 12, 13, 15
6	1	1	dat	12	10	1	B	6, 8, 9, 12, 13, 15
6	6	1	het	2	13	2	B	0, 1, 2, 4, 7, 12
5	5	1	die	8	13	3	B	0, 4, 7, 8, 12
4	2	1	erdoorheen	4	10	1	A	3, 4, 7, 12
4	4	1	ja	5	7	2	A	2, 3, 5, 8
4	4	1	met	4	10	1	A	3, 4, 7, 12
3	1	1	een	2	5	1	B	0, 2, 4
3	1	1	en	3	13	1	B	0, 3, 12
2	2	1	van	2	3	1	B	0, 2
2	2	1	weer	8	9	1	B	0, 8

