Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	8	en hij hebben een handvat aan de onderkant	12	B	25, 36
3	3	en hij hebben	22	B	15, 25, 36
3	3	hij hebben een	23	B	14, 25, 36
5	2	hij hebben	26	B	11, 14, 15, 25, 36
3	2	aan de	25	B	12, 25, 36
3	2	nog een	16	B	0, 13, 15
2	2	een boek	8	B	4, 11
2	2	hebben die	12	B	2, 13
2	2	spits neusje	3	B	25, 27
2	2	zeggen maar	2	B	2, 3
9	1	een	37	B	0, 2, 4, 11, 13, 14, 15, 25, 36
7	1	hebben	35	B	2, 11, 13, 14, 15, 25, 36
6	1	hij	26	B	11, 14, 15, 24, 25, 36
6	1	ja	28	B	1, 4, 5, 20, 21, 28
5	1	dat	13	B	2, 3, 4, 11, 14
5	1	en	33	B	4, 13, 15, 25, 36
4	1	van	32	B	4, 11, 13, 35
4	1	worden	32	B	4, 11, 24, 35
3	1	boek	32	B	4, 11, 35
3	1	handvat	24	B	13, 25, 36
3	1	het	32	B	4, 24, 35
3	1	ik	10	B	2, 4, 11
3	1	letter	28	B	6, 22, 33
3	1	neusje	14	B	14, 25, 27
3	1	spits	14	B	14, 25, 27
3	1	zijn	33	B	4, 14, 36
2	1	doorpiercet	25	B	11, 35
2	1	dus	2	B	3, 4
2	1	gepiercet	21	B	4, 24
2	1	heel	13	B	2, 14
2	1	hem	12	B	2, 13
2	1	neus	35	B	2, 36

