Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	aan het uitein en	12	B	17, 28
2	4	met een staart eruit	17	B	17, 33
3	3	met een staart	17	B	17, 28, 33
3	2	en een	14	B	17, 21, 30
2	2	achter zitten	12	B	17, 28
2	2	even kijken	14	B	6, 19
2	2	ja oké	4	B	7, 10
2	2	zitten een	20	B	9, 28
8	1	ja	25	B	7, 8, 10, 19, 22, 23, 30, 31
6	1	een	25	B	9, 17, 21, 28, 30, 33
5	1	en	22	B	9, 17, 21, 28, 30
4	1	soort	17	B	17, 23, 30, 33
4	1	vierkant	25	B	9, 17, 30, 33
3	1	achter	17	B	17, 28, 33
3	1	met	17	B	17, 28, 33
3	1	oké	4	B	7, 8, 10
3	1	staaf	24	B	5, 17, 28
3	1	twee	18	B	17, 28, 34
2	1	ah	14	B	8, 21
2	1	beetje	12	B	17, 28
2	1	erachter	8	B	21, 28
2	1	het	12	B	17, 28
2	1	onderkant	3	B	5, 7

