Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	3	ja dat zijn	12	12	1	B	6, 12, 13, 16, 17
3	3	3	een soort van	9	10	2	B	0, 7, 9
2	2	3	aan de zijkant	10	2	1	A	9, 10
5	3	2	aan de	9	11	3	B	0, 1, 7, 9, 10
5	5	2	dit zijn	8	12	1	B	7, 8, 14, 15, 18
5	2	2	een soort	3	10	1	B	0, 3, 7, 8, 9
4	4	2	en een	7	7	1	A	3, 7, 8, 9
11	2	1	zijn	6	14	1	A	5, 6, 7, 8, 12, 13, 14, 15, 16, 17, 18
10	5	1	ja	2	17	1	B	1, 2, 4, 6, 7, 12, 13, 14, 16, 17
7	2	1	de	15	19	3	B	0, 1, 7, 9, 10, 15, 18
7	4	1	en	3	15	2	B	0, 1, 3, 7, 8, 9, 14
6	1	1	dat	14	12	1	B	6, 12, 13, 14, 16, 17
6	1	1	dit	8	19	2	B	0, 7, 8, 14, 15, 18
5	1	1	een	3	10	1	B	0, 3, 7, 8, 9
5	5	1	met	8	12	1	B	7, 8, 14, 15, 18
5	5	1	twee	5	14	1	B	1, 5, 8, 10, 14
5	2	1	van	9	11	3	B	0, 1, 7, 9, 10
2	2	1	dan	7	3	1	A	5, 7
2	2	1	op	8	9	1	B	0, 8

