Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	de neus zonder piercing	8	B	22, 29
2	4	neus zonder piercing met	5	B	25, 29
4	3	neus zonder piercing	17	B	13, 22, 25, 29
2	3	boven een dinge	21	B	9, 29
2	3	een bol neus	8	B	12, 19
2	3	met boven een	16	B	14, 29
5	2	zonder piercing	21	B	9, 13, 22, 25, 29
3	2	aan de	16	B	14, 21, 29
3	2	bol neus	8	B	12, 13, 19
3	2	dat zijn	17	B	15, 26, 31
2	2	een bol	8	B	12, 19
2	2	een soort	2	B	20, 21
8	1	een	22	B	8, 9, 12, 14, 19, 20, 21, 29
8	1	neus	24	B	8, 12, 13, 19, 22, 25, 29, 31
6	1	piercing	23	B	9, 13, 22, 25, 29, 31
6	1	zonder	23	B	9, 13, 22, 25, 29, 31
5	1	de	17	B	13, 14, 21, 22, 29
4	1	bol	12	B	8, 12, 13, 19
4	1	met	22	B	8, 14, 25, 29
4	1	zijn	17	B	15, 26, 29, 31
2	1	dit	22	B	8, 29
2	1	en	5	B	21, 25
2	1	ja	11	B	12, 22
2	1	nou	2	B	7, 8
2	1	oké	9	B	7, 15
2	1	voorop	5	B	8, 12

