Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	met die twee	15	8	2	A	8, 14, 15
2	2	3	twee van die	20	17	1	B	4, 20
6	3	2	met die	15	13	3	A	8, 13, 14, 15, 17, 20
5	5	2	dat zijn	19	23	3	B	0, 6, 16, 19, 22
4	1	2	die twee	15	8	3	A	8, 13, 14, 15
3	3	2	dit zijn	15	8	1	A	13, 15, 20
2	2	2	een soort	4	2	1	A	3, 4
2	2	2	ja ik	7	8	1	B	0, 7
2	2	2	soort van	5	3	1	A	3, 5
11	3	1	zijn	1	23	1	B	0, 1, 6, 8, 12, 13, 15, 16, 19, 20, 22
10	4	1	twee	4	19	2	A	2, 3, 4, 8, 10, 12, 13, 14, 15, 20
8	5	1	die	8	17	1	B	4, 8, 12, 13, 14, 15, 17, 20
8	8	1	en	4	19	2	A	2, 3, 4, 9, 10, 13, 14, 20
8	2	1	met	5	18	1	A	3, 5, 8, 13, 14, 15, 17, 20
7	2	1	dat	19	23	4	B	0, 5, 6, 16, 19, 20, 22
7	7	1	rechts	4	19	1	A	2, 4, 10, 13, 15, 17, 20
6	5	1	een	1	21	1	B	0, 1, 3, 4, 13, 20
6	4	1	ja	8	22	1	B	0, 7, 8, 11, 18, 21
4	4	1	bovenop	5	13	1	A	1, 5, 9, 13
3	3	1	afgekapte	9	17	1	B	4, 9, 20
3	3	1	hebben	4	7	1	A	1, 4, 7
3	2	1	ik	1	8	1	B	0, 1, 7
2	2	1	driehoek	4	4	1	A	1, 4

