Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan het uitein	5	B	13, 17
2	3	met twee bollet	5	B	13, 17
2	3	zitten een lepeltje	11	B	3, 13
3	2	klein lepeltje	17	B	13, 22, 29
3	2	twee bollet	9	B	13, 17, 21
2	2	aan de	8	B	21, 28
2	2	en een	10	B	13, 22
2	2	en het	9	B	5, 13
2	2	even kijken	17	B	1, 17
2	2	soort van	11	B	3, 13
2	2	staaf met	13	B	5, 17
5	1	een	20	B	3, 5, 13, 17, 22
4	1	ja	16	B	10, 17, 18, 25
4	1	uitein	17	B	5, 13, 17, 21
3	1	het	13	B	5, 13, 17
3	1	soort	11	B	3, 5, 13
2	1	achterin	21	B	3, 23
2	1	bolle	24	B	5, 28
2	1	cirkel	9	B	5, 13
2	1	voor	15	B	13, 27
2	1	zitten	11	B	3, 13
2	1	één	9	B	13, 21

