Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dat zijn bij mij	11	B	6, 16
2	4	die een met die	12	B	8, 19
2	4	die kubus die uitsteken	4	B	19, 22
2	3	aan de bovenkant	16	B	8, 23
2	3	en dat rond	4	B	19, 22
2	3	ja ook weer	2	B	8, 9
2	3	met die driehoek	5	B	19, 23
2	3	met die ja	15	B	8, 22
2	3	rond zeggen maar	18	B	5, 22
2	3	zeggen maar en	4	B	19, 22
5	2	aan de	16	B	8, 9, 11, 19, 23
5	2	zeggen maar	18	B	5, 8, 9, 19, 22
3	2	bij mij	16	B	6, 16, 21
3	2	en dan	18	B	5, 8, 22
3	2	kubus die	15	B	8, 19, 22
2	2	nog een	2	B	4, 5
2	2	uitsteken en	15	B	8, 22
9	1	ja	20	B	3, 5, 6, 8, 9, 10, 15, 20, 22
6	1	dan	19	B	4, 5, 6, 8, 19, 22
5	1	dat	17	B	6, 16, 19, 21, 22
5	1	een	16	B	4, 5, 8, 9, 19
5	1	en	18	B	5, 8, 11, 19, 22
4	1	rond	18	B	5, 11, 19, 22
4	1	weer	15	B	8, 9, 19, 22
3	1	driehoek	5	B	19, 22, 23
3	1	hebben	16	B	4, 8, 19
3	1	nog	8	B	4, 5, 11
3	1	zijn	16	B	6, 16, 21
2	1	links	19	B	4, 22
2	1	onderin	18	B	5, 22

