Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	naald in de arm	12	A	16, 27
3	3	in de arm	12	A	16, 24, 27
3	2	of een	3	A	1, 2, 3
2	2	dat die	8	A	3, 10
2	2	dit zijn	9	A	16, 24
2	2	een beetje	7	A	10, 16
2	2	eens ?	8	A	9, 16
2	2	en dan	2	A	10, 11
2	2	in die	4	A	13, 16
2	2	je ook	8	A	9, 16
2	2	maar echt	3	A	1, 3
2	2	met die	2	A	10, 11
2	2	naald of	2	A	1, 2
2	2	of zo	2	A	1, 2
2	2	zijn dat	3	A	10, 12
2	2	zijn die	8	A	9, 16
2	2	zo'n een	10	A	1, 10
9	1	ja	27	A	1, 3, 9, 12, 13, 16, 20, 21, 27
7	1	die	14	A	3, 9, 10, 11, 12, 13, 16
6	1	een	17	A	0, 1, 2, 3, 10, 16
6	1	zijn	24	A	1, 9, 10, 12, 16, 24
5	1	of	16	A	1, 2, 3, 10, 16
4	1	Eiffeltoren	22	A	3, 11, 12, 24
4	1	dat	11	A	2, 3, 10, 12
4	1	de	25	A	3, 16, 24, 27
4	1	erin	11	A	1, 3, 10, 11
4	1	het	17	A	0, 1, 12, 16
3	1	je	8	A	9, 12, 16
3	1	zo	10	A	1, 2, 10
3	1	zo'n	11	A	1, 10, 11
3	1	één	22	A	1, 11, 22
2	1	boven	2	A	10, 11
2	1	echt	3	A	1, 3
2	1	eens	8	A	9, 16
2	1	en	2	A	10, 11
2	1	groot	14	A	0, 13
2	1	iets	2	A	0, 1
2	1	lijken	17	A	0, 16
2	1	ook	8	A	9, 16
2	1	weer	5	A	12, 16
2	1	zeggen	14	A	3, 16

