Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan deze kant	3	A	19, 21
2	3	dat zijn nummer	12	A	16, 27
2	3	een beetje uitsteken	10	A	5, 14
2	3	en een kegel	12	A	19, 30
2	3	zo'n pixeliseren neus	13	A	3, 15
3	2	en dan	17	A	7, 10, 23
3	2	pixeliseren neus	19	A	3, 15, 21
2	2	deze hebben	17	A	3, 19
2	2	die een	17	A	14, 30
2	2	een dik	10	A	21, 30
2	2	een druppel	3	A	7, 9
2	2	een kegel	12	A	19, 30
2	2	en een	12	A	19, 30
2	2	hebben hij	3	A	21, 23
2	2	hij een	12	A	10, 21
2	2	soort van	2	A	7, 8
7	1	en	25	A	6, 7, 9, 10, 19, 23, 30
6	1	hebben	21	A	3, 9, 10, 19, 21, 23
4	1	dan	17	A	7, 9, 10, 23
4	1	die	22	A	9, 14, 15, 30
4	1	ja	24	A	8, 15, 26, 31
4	1	neus	28	A	3, 15, 21, 30
3	1	aan	16	A	6, 19, 21
3	1	daarachter	14	A	10, 14, 23
3	1	dat	18	A	10, 16, 27
3	1	de	25	A	6, 7, 30
3	1	nummer	17	A	16, 27, 32
3	1	zijn	15	A	16, 27, 30
3	1	zo'n	21	A	3, 15, 23
2	1	het	4	A	3, 6
2	1	kegel	12	A	19, 30
2	1	okee	6	A	11, 16
2	1	staart	14	A	10, 23
2	1	vierkant	18	A	4, 21
2	1	we	14	A	10, 23
2	1	zeggen	14	A	10, 23

