Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	ja ja die ja	23	20	1	A	4, 23
4	4	2	dat zijn	16	22	1	B	7, 16, 22, 28
4	4	2	dit zijn	21	15	1	B	17, 21, 29, 31
3	3	2	en dat	21	16	1	B	17, 21, 32
3	3	2	even kijken	34	35	2	A	0, 10, 34
3	1	2	ja ja	19	20	1	A	4, 19, 23
2	2	2	aan de	31	15	1	B	17, 31
2	2	2	met die	21	5	1	B	17, 21
2	2	2	wel dat	6	7	1	A	0, 6
14	11	1	ja	6	33	3	A	1, 3, 4, 6, 7, 12, 13, 15, 19, 21, 22, 23, 28, 33
10	7	1	die	17	35	3	A	0, 4, 12, 17, 21, 22, 23, 25, 31, 34
9	2	1	dat	6	33	1	A	0, 6, 7, 16, 17, 21, 22, 28, 32
9	2	1	zijn	16	28	1	B	7, 16, 17, 21, 22, 28, 29, 31, 34
8	5	1	en	17	32	4	A	1, 2, 3, 14, 17, 21, 25, 32
6	6	1	dan	6	8	3	A	1, 2, 3, 6, 7, 8
5	2	1	even	27	35	3	A	0, 9, 10, 27, 34
4	2	1	de	17	18	2	A	14, 15, 17, 31
4	2	1	met	17	16	1	A	14, 17, 21, 29
4	4	1	zo	17	16	3	A	2, 11, 15, 17
3	2	1	aan	31	26	2	B	6, 17, 31
3	3	1	daar	34	35	2	A	0, 2, 34
3	1	1	wel	7	8	1	A	0, 6, 7
2	2	1	in	15	9	1	B	7, 15
2	2	1	je	6	7	1	A	0, 6
2	2	1	niet	14	9	1	B	6, 14
2	2	1	weten	6	7	1	A	0, 6

