Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	dit zijn de mok met de tentharing	9	A	15, 23
3	4	dit zijn de mok	23	A	1, 15, 23
2	4	ja dat zijn nummer	8	A	13, 20
2	3	een soort van	3	A	1, 3
3	2	dat zijn	18	A	3, 13, 20
3	2	met de	11	A	15, 23, 25
8	1	zijn	24	A	0, 1, 3, 11, 13, 15, 20, 23
7	1	ja	27	A	1, 4, 12, 13, 20, 26, 27
5	1	de	26	A	1, 15, 23, 25, 26
4	1	dat	18	A	3, 11, 13, 20
4	1	met	23	A	3, 15, 23, 25
4	1	tentharing	23	A	1, 11, 15, 23
3	1	nummer	15	A	13, 20, 27
2	1	een	3	A	1, 3
2	1	gelijk	23	A	0, 22
2	1	het	2	A	0, 1

