Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
5	5	2	een soort	12	10	3	B	4, 5, 6, 12, 13
4	4	2	dat zijn	32	35	2	A	2, 19, 32, 36
4	4	2	dit zijn	28	18	3	A	11, 20, 25, 28
13	13	1	ja	4	36	2	A	0, 1, 4, 7, 14, 15, 16, 17, 18, 22, 23, 30, 35
11	4	1	zijn	4	36	2	A	1, 2, 4, 11, 19, 20, 25, 28, 32, 33, 36
10	6	1	een	12	26	5	B	4, 5, 6, 7, 9, 12, 13, 16, 28, 29
6	2	1	dat	10	35	1	A	2, 10, 19, 20, 32, 36
6	6	1	die	4	28	1	A	1, 4, 5, 11, 12, 28
5	1	1	dit	33	23	3	A	11, 20, 25, 28, 33
5	5	1	en	13	22	3	B	5, 8, 9, 13, 26
4	4	1	staan	12	25	2	B	4, 5, 12, 28
4	4	1	van	11	17	2	B	4, 5, 11, 20
3	3	1	het	33	33	2	A	1, 11, 33
2	2	1	driehoek	34	15	1	A	20, 34
2	2	1	driehoekig	29	3	1	A	27, 29
2	2	1	niet	4	4	1	A	1, 4
2	2	1	zitten	20	13	1	B	8, 20

