Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	7	met de lepel bovenin en dezelfde lepel	7	A	25, 31
2	3	die groot worden	23	A	3, 25
3	2	dat zijn	20	A	17, 30, 36
3	2	hebben die	14	A	2, 3, 15
3	2	voor mij	20	A	17, 30, 36
2	2	aan de	24	A	2, 25
2	2	dit zijn	7	A	25, 31
7	1	die	30	A	2, 3, 4, 15, 16, 25, 31
7	1	ja	31	A	5, 7, 15, 17, 28, 30, 35
4	1	dat	23	A	14, 17, 30, 36
4	1	en	30	A	2, 4, 25, 31
4	1	hebben	14	A	2, 3, 4, 15
3	1	dan	22	A	4, 15, 25
3	1	de	30	A	2, 25, 31
3	1	dezelfde	17	A	15, 25, 31
3	1	lepel	28	A	4, 25, 31
2	1	een	3	A	2, 4
2	1	er	9	A	6, 14
2	1	je	3	A	2, 4
2	1	link	12	A	4, 15
2	1	zitten	3	A	4, 6

