Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dan zijn het nummer	13	A	19, 31
3	3	aan de voorzijde	20	A	5, 17, 24
3	3	en een soort	20	A	5, 17, 24
2	3	een soort ei	14	A	3, 16
2	3	met twee armp	21	A	4, 24
6	2	aan de	21	A	4, 5, 6, 16, 17, 24
6	2	een soort	25	A	3, 5, 16, 17, 24, 27
3	2	een ei	11	A	22, 26, 32
3	2	met twee	29	A	4, 24, 32
3	2	zijn het	13	A	19, 25, 31
2	2	ei wat	20	A	3, 22
2	2	even kijken	23	A	3, 25
2	2	met een	30	A	3, 32
2	2	twee hand	16	A	17, 32
8	1	aan	30	A	4, 5, 6, 16, 17, 24, 32, 33
7	1	de	30	A	4, 5, 6, 16, 17, 24, 33
6	1	en	29	A	5, 17, 24, 27, 32, 33
5	1	die	19	A	17, 28, 30, 34, 35
5	1	het	15	A	19, 23, 25, 31, 33
4	1	beker	31	A	3, 16, 23, 33
4	1	ja	18	A	18, 28, 34, 35
4	1	okee	16	A	16, 18, 30, 31
4	1	zijn	13	A	19, 22, 25, 31
4	1	zitten	12	A	22, 27, 28, 33
3	1	boven	5	A	22, 23, 26
3	1	dat	7	A	16, 17, 22
3	1	dus	18	A	16, 29, 33
3	1	nummer	18	A	19, 31, 36
3	1	staafje	29	A	5, 32, 33
3	1	wat	25	A	3, 22, 27
2	1	erboven	30	A	3, 32
2	1	rechtsvoor	6	A	27, 32

