Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	het zijn die met een kegel	10	B	20, 29
2	4	en dan nog een	7	B	15, 21
2	4	kegel als neus en	10	B	20, 29
4	2	en dan	8	B	14, 15, 20, 21
3	2	een kegel	16	B	14, 20, 29
3	2	het zijn	16	B	14, 20, 29
3	2	nog een	16	B	15, 21, 30
2	2	die kant	2	B	14, 15
2	2	een verrekijker	10	B	20, 29
2	2	en een	10	B	20, 29
2	2	soort van	16	B	0, 15
6	1	en	17	B	14, 15, 20, 21, 29, 30
5	1	die	30	B	0, 14, 15, 20, 29
5	1	ja	27	B	1, 2, 3, 19, 27
4	1	kegel	30	B	0, 14, 20, 29
4	1	zijn	27	B	3, 14, 20, 29
2	1	de	2	B	14, 15
2	1	van	16	B	0, 15

