Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	ja dat zijn	14	14	1	B	5, 14, 18
5	5	2	dit zijn	11	26	1	A	0, 11, 12, 20, 25
4	1	2	dat zijn	24	20	1	B	5, 14, 18, 24
4	1	2	ja dat	5	18	1	A	1, 5, 14, 18
2	2	2	en die	11	4	1	A	8, 11
2	2	2	ja met	22	17	1	A	6, 22
14	9	1	ja	3	23	2	A	1, 2, 3, 4, 5, 6, 9, 14, 15, 17, 18, 21, 22, 23
10	1	1	zijn	22	26	1	A	0, 5, 11, 12, 14, 18, 20, 22, 24, 25
6	1	1	dat	6	24	1	A	1, 5, 6, 14, 18, 24
6	5	1	met	20	21	3	A	6, 8, 12, 20, 22, 26
5	5	1	een	3	9	2	A	0, 1, 3, 6, 8
4	4	1	die	11	12	1	A	8, 11, 12, 19
4	2	1	en	11	12	3	A	0, 1, 8, 11
3	3	1	even	13	14	1	B	4, 13, 17
3	3	1	één	11	12	2	A	0, 1, 11
2	2	1	nog	4	4	1	A	1, 4

