Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	4	dat zijn bij mij	21	B	9, 23, 29
2	4	boven en link hetzelfde	16	B	15, 30
2	4	en aan de achterkant	11	B	7, 17
4	3	en aan de	19	B	7, 17, 24, 25
3	3	aan de achterkant	19	B	7, 17, 25
2	3	aan de rechterkant	10	B	16, 25
6	2	aan de	22	B	4, 7, 16, 17, 24, 25
3	2	en dan	24	B	7, 16, 30
3	2	en link	24	B	7, 15, 30
2	2	deze hebben	10	B	15, 24
2	2	die uitdijen	6	B	25, 30
2	2	groot worden	13	B	4, 16
2	2	hetzelfde uitsteeksel	10	B	15, 24
2	2	nog een	9	B	17, 25
2	2	vierkant die	13	B	4, 16
7	1	en	24	B	7, 15, 16, 17, 24, 25, 30
7	1	ja	26	B	3, 4, 6, 7, 8, 22, 28
5	1	zijn	27	B	4, 9, 23, 29, 30
3	1	dinge	24	B	7, 25, 30

