Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dat half rond	24	A	66, 89
2	3	en dan zo'n	15	A	80, 94
2	3	waterdruppel en dan	6	A	89, 94
9	2	zeggen maar	64	A	3, 4, 6, 8, 17, 21, 33, 36, 66
6	2	of zo	78	A	3, 6, 34, 42, 78, 80
5	2	en dan	74	A	21, 75, 80, 89, 94
4	2	half rond	53	A	42, 66, 89, 94
3	2	ik dan	20	A	27, 45, 46
3	2	of niet	32	A	15, 39, 46
3	2	zo'n nek	16	A	80, 90, 95
3	2	zo'n zo'n	77	A	4, 34, 80
2	2	dat dat	57	A	33, 89
2	2	een waterdruppel	28	A	67, 94
2	2	en een	48	A	20, 67
2	2	en zo'n	85	A	6, 90
2	2	ja en	8	A	68, 75
2	2	ja ik	14	A	1, 14
2	2	je gewoon	37	A	2, 38
2	2	met die	4	A	75, 78
2	2	moeten ik	32	A	15, 46
2	2	of dat	25	A	3, 27
2	2	oké dan	2	A	43, 44
2	2	oké oké	31	A	5, 35
2	2	zien ik	8	A	20, 27
13	1	ja	98	A	1, 10, 14, 21, 32, 68, 73, 74, 75, 79, 92, 94, 98
12	1	dan	80	A	15, 21, 27, 38, 43, 44, 45, 46, 75, 80, 89, 94
12	1	maar	65	A	2, 3, 4, 6, 8, 17, 21, 33, 36, 38, 40, 66
12	1	of	94	A	3, 4, 6, 15, 27, 34, 39, 42, 46, 78, 80, 96
12	1	zeggen	65	A	2, 3, 4, 6, 8, 12, 15, 17, 21, 33, 36, 66
11	1	en	89	A	6, 20, 21, 43, 67, 68, 75, 80, 89, 90, 94
11	1	zo'n	92	A	4, 6, 17, 34, 42, 43, 80, 90, 91, 94, 95
10	1	oké	77	A	5, 13, 31, 35, 37, 41, 43, 44, 47, 81
8	1	ik	96	A	1, 14, 15, 20, 27, 45, 46, 96
7	1	dat	92	A	3, 14, 27, 33, 66, 89, 94
7	1	zo	78	A	3, 6, 33, 34, 42, 78, 80
6	1	die	77	A	21, 68, 75, 78, 96, 97
6	1	een	80	A	15, 20, 42, 67, 72, 94
6	1	hebben	66	A	1, 29, 38, 42, 45, 66
5	1	niet	94	A	3, 15, 39, 46, 96
4	1	het	76	A	14, 33, 42, 89
4	1	je	74	A	2, 21, 38, 75
4	1	met	30	A	66, 75, 78, 95
3	1	gaan	21	A	21, 33, 41
3	1	gewoon	45	A	2, 38, 46
3	1	weten	83	A	14, 21, 96
3	1	zijn	42	A	36, 41, 77
2	1	aan	61	A	36, 96
2	1	de	49	A	41, 89
2	1	kunnen	26	A	2, 27
2	1	moeten	32	A	15, 46
2	1	nee	47	A	30, 76
2	1	nummer	15	A	1, 15
2	1	op	11	A	36, 46
2	1	staan	95	A	2, 96
2	1	toch	61	A	38, 98
2	1	twee	33	A	6, 38
2	1	volgen	11	A	31, 41
2	1	waar	37	A	41, 77
2	1	wat	28	A	2, 29
2	1	we	26	A	41, 66
2	1	wel	31	A	14, 44

