Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	oké dit zijn	21	13	2	A	9, 20, 21
4	4	2	aan de	21	14	2	A	9, 10, 21, 22
4	1	2	dit zijn	11	13	1	A	9, 11, 20, 21
2	2	2	met dat	15	5	1	B	11, 15
2	2	2	met die	20	10	1	B	11, 20
7	7	1	en	9	25	1	B	5, 9, 10, 11, 18, 20, 29
7	7	1	ja	14	23	4	B	4, 5, 7, 13, 14, 17, 26
6	3	1	de	21	22	2	A	9, 10, 21, 22, 29, 30
6	3	1	zijn	9	21	1	B	1, 9, 10, 11, 20, 21
5	4	1	dat	9	19	1	B	2, 9, 11, 15, 20
5	5	1	die	20	20	4	B	1, 3, 7, 11, 20
5	5	1	hebben	9	12	3	B	0, 3, 7, 9, 11
5	5	1	het	9	29	1	B	1, 9, 20, 21, 29
5	2	1	met	21	19	1	B	11, 15, 20, 21, 29
2	2	1	dus	20	10	1	B	11, 20
2	2	1	er	9	10	1	B	0, 9
2	2	1	even	29	30	1	B	0, 29
2	2	1	zo'n	10	8	1	B	3, 10
2	2	1	één	25	26	1	B	0, 25

