Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	deze hebben een	11	19	1	B	10, 11, 28
4	1	2	deze hebben	11	29	2	B	0, 10, 11, 28
3	3	2	dat zijn	16	24	1	B	9, 16, 32
2	2	2	met een	12	11	1	B	2, 12
2	2	2	zeggen maar	17	10	1	B	8, 17
10	7	1	zijn	12	35	2	B	1, 9, 12, 13, 15, 16, 17, 18, 32, 35
8	7	1	een	11	34	2	B	2, 10, 11, 12, 17, 28, 30, 35
7	7	1	ja	14	27	1	B	6, 14, 21, 27, 30, 31, 32
5	5	1	en	12	30	2	B	1, 2, 12, 13, 30
5	3	1	maar	17	14	3	B	5, 8, 10, 17, 18
4	1	1	dat	35	27	1	B	9, 16, 32, 35
4	2	1	met	12	24	2	B	2, 8, 12, 25
4	4	1	neus	11	26	2	B	0, 10, 11, 25
4	4	1	twee	19	25	2	B	1, 8, 19, 25
3	3	1	okee	9	21	1	A	3, 9, 23
3	3	1	oor	12	10	1	B	8, 12, 17
3	3	1	één	13	17	1	B	2, 13, 18
2	2	1	hoofd	19	19	1	B	1, 19
2	2	1	niet	16	10	1	B	7, 16
2	2	1	ook	12	8	1	B	5, 12
2	2	1	recht	12	11	1	B	2, 12
2	2	1	vorm	20	19	1	B	2, 20

