Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	dit zijn de	27	5	1	B	23, 27
2	2	3	dit zijn die	14	7	1	A	8, 14
2	2	3	ja dat zijn	6	7	1	A	0, 6
5	1	2	dit zijn	8	26	1	B	2, 8, 14, 23, 27
4	2	2	dat zijn	2	27	1	A	0, 2, 6, 26
3	1	2	zijn de	27	22	2	B	6, 23, 27
3	1	2	zijn die	21	14	1	A	8, 14, 21
2	2	2	en dan	10	9	1	B	2, 10
10	8	1	ja	1	27	1	A	0, 1, 4, 6, 7, 12, 15, 16, 18, 26
9	1	1	zijn	2	28	1	A	0, 2, 6, 8, 14, 21, 23, 26, 27
8	6	1	die	11	19	2	A	8, 9, 11, 14, 17, 21, 22, 26
5	1	1	dat	22	27	1	A	0, 2, 6, 22, 26
5	2	1	de	27	26	4	B	2, 6, 23, 24, 27
4	4	1	een	8	9	1	B	2, 8, 9, 10
4	4	1	waar	11	15	2	A	8, 9, 11, 22
4	4	1	zo'n	8	7	2	B	4, 5, 8, 10
3	1	1	dan	17	16	1	B	2, 10, 17
3	2	1	en	10	9	2	B	2, 5, 10
2	2	1	blok	10	6	1	B	5, 10

