Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	deze hebben een	15	10	1	B	11, 15, 20
4	1	2	deze hebben	15	21	2	B	0, 11, 15, 20
4	1	2	hebben een	15	20	2	B	1, 11, 15, 20
2	2	2	de neus	14	10	1	A	5, 14
9	5	1	een	5	22	2	B	1, 2, 5, 7, 11, 12, 15, 20, 22
5	5	1	en	5	20	1	B	2, 5, 11, 14, 21
5	5	1	het	11	12	3	A	3, 6, 9, 11, 14
5	5	1	ja	5	19	1	B	0, 5, 9, 16, 18
5	5	1	zijn	11	15	3	A	5, 7, 9, 11, 19
4	4	1	bovenop	6	13	1	B	2, 6, 11, 14
4	2	1	neus	5	14	1	B	1, 5, 11, 14
3	1	1	de	12	10	1	A	5, 12, 14
2	2	1	hoofd	11	6	1	A	6, 11

