Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	aan de zijkant	14	B	19, 32
2	3	die afkapten zijn	14	B	18, 31
6	2	aan de	20	B	19, 20, 31, 32, 37, 38
2	2	twee la	14	B	19, 32
7	1	ja	29	B	6, 7, 8, 22, 23, 24, 34
6	1	de	20	B	19, 20, 31, 32, 37, 38
5	1	ik	19	B	7, 9, 20, 21, 25
4	1	twee	19	B	19, 20, 32, 37
3	1	la	19	B	19, 32, 37
3	1	weten	15	B	7, 20, 21
3	1	zijn	18	B	18, 31, 35
2	1	dat	29	B	7, 35
2	1	die	14	B	18, 31
2	1	een	3	B	18, 20
2	1	en	14	B	20, 33
2	1	gaan	17	B	9, 25
2	1	haakvormig	6	B	33, 38
2	1	voor	17	B	9, 25

