Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	ja dat zijn	32	11	1	A	27, 32, 33, 37
2	2	3	aan de linkerkant	23	22	1	A	2, 23
2	2	3	deze hebben een	22	23	1	A	0, 22
6	2	2	dat zijn	32	18	3	A	20, 27, 28, 32, 33, 37
5	3	2	aan de	23	34	2	A	2, 3, 23, 25, 35
3	1	2	deze hebben	22	23	2	A	0, 21, 22
3	3	2	een rond	24	21	2	A	4, 21, 24
3	3	2	en een	23	22	1	A	4, 23, 25
2	2	2	een soort	23	22	1	A	2, 23
13	10	1	ja	6	33	1	A	5, 6, 7, 9, 10, 13, 17, 26, 27, 30, 32, 33, 37
12	7	1	een	22	30	6	A	0, 1, 2, 3, 4, 21, 22, 23, 24, 25, 28, 29
10	7	1	en	23	37	6	A	2, 3, 4, 15, 18, 21, 23, 25, 29, 38
9	3	1	zijn	25	23	2	A	15, 20, 25, 27, 28, 29, 32, 33, 37
7	1	1	dat	32	23	4	A	15, 20, 27, 28, 32, 33, 37
7	2	1	de	23	34	3	A	2, 3, 21, 23, 25, 34, 35
6	1	1	aan	36	35	2	A	2, 3, 23, 25, 35, 36
5	5	1	bovenop	22	21	2	A	18, 21, 22, 29, 38
5	5	1	nog	25	28	3	A	2, 3, 21, 25, 29
4	1	1	hebben	12	23	1	A	0, 12, 21, 22
4	1	1	rond	35	32	2	A	4, 21, 24, 35
4	2	1	soort	8	22	1	A	2, 8, 16, 23
3	3	1	klein	35	34	2	A	2, 29, 35
3	3	1	verrekijker	8	22	1	A	2, 8, 23
2	2	1	ander	25	11	1	A	15, 25
2	2	1	pyramide	34	19	1	A	16, 34
2	2	1	rechterkant	36	34	1	A	3, 36
2	2	1	één	22	21	1	A	2, 22

