Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	zitten nog een	25	17	1	A	9, 25
7	7	2	aan de	14	31	4	A	0, 1, 8, 9, 14, 22, 30
5	5	2	een soort	24	26	3	A	0, 8, 22, 24, 25
3	3	2	even kijken	33	23	1	A	16, 33, 38
3	1	2	nog een	25	18	2	A	8, 9, 25
3	1	2	zitten nog	25	17	2	A	9, 22, 25
2	2	2	die soort	27	3	1	B	25, 27
2	2	2	en dan	22	9	1	B	14, 22
16	16	1	ja	12	38	4	A	2, 3, 10, 11, 12, 13, 17, 21, 23, 24, 26, 27, 31, 35, 36, 39
14	9	1	een	24	43	6	A	0, 4, 8, 9, 19, 22, 24, 25, 26, 28, 30, 33, 34, 42
11	11	1	zijn	34	41	7	A	0, 1, 4, 6, 19, 23, 28, 34, 37, 39, 40
10	10	1	en	13	27	3	A	7, 8, 9, 13, 14, 22, 24, 25, 30, 33
9	2	1	aan	27	31	4	A	0, 1, 8, 9, 14, 22, 27, 29, 30
9	2	1	de	27	34	4	A	0, 1, 8, 9, 14, 22, 27, 30, 33
9	9	1	er	25	42	2	A	1, 22, 25, 26, 27, 29, 33, 34, 42
7	7	1	met	27	18	2	B	25, 26, 27, 33, 34, 41, 42
7	3	1	nog	14	26	3	A	1, 8, 9, 14, 22, 25, 26
7	1	1	soort	13	28	2	A	0, 8, 13, 22, 24, 25, 27
6	6	1	van	33	34	5	A	0, 1, 8, 22, 27, 33
6	3	1	zitten	14	30	2	A	1, 9, 14, 22, 25, 30
5	5	1	die	24	42	1	A	0, 24, 25, 27, 41
5	5	1	zo'n	13	30	1	A	1, 13, 14, 28, 30
4	4	1	hij	13	36	2	A	4, 6, 13, 39
4	4	1	neus	13	18	1	A	8, 13, 22, 25
3	3	1	hebben	27	15	2	B	13, 24, 27
3	3	1	ook	13	39	1	A	1, 13, 39
3	3	1	vierkant	25	27	1	A	1, 25, 27
2	2	1	als	22	9	1	B	14, 22
2	2	1	het	34	31	1	A	4, 34
2	2	1	op	34	16	1	A	19, 34
2	2	1	uitsteeksel	14	14	1	A	1, 14

