Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dit zijn die met die ruit	10	B	34, 43
3	3	met die ruit	24	B	20, 34, 43
5	2	met die	25	B	20, 27, 34, 43, 44
4	2	ja ja	21	B	15, 27, 29, 35
3	2	dit zijn	24	B	20, 34, 43
2	2	bij jou	14	B	17, 30
2	2	die die	8	B	20, 27
2	2	en die	15	B	20, 34
7	1	ja	31	B	15, 21, 27, 29, 35, 40, 45
6	1	die	25	B	20, 27, 29, 34, 43, 44
6	1	met	30	B	15, 20, 27, 34, 43, 44
5	1	ruit	24	B	20, 26, 28, 34, 43
4	1	en	18	B	17, 20, 26, 34
4	1	zijn	28	B	16, 20, 34, 43
3	1	bij	15	B	16, 17, 30
2	1	H	3	B	29, 31
2	1	M	4	B	16, 19
2	1	dat	28	B	16, 43
2	1	even	3	B	26, 28
2	1	het	17	B	18, 34
2	1	hoofd	10	B	34, 43
2	1	ik	11	B	18, 28
2	1	op	10	B	34, 43
2	1	waar	24	B	20, 43
2	1	wachten	3	B	26, 28

