Freq.	Size	Surface Form	Spanning	First Speaker	Turns
3	3	boek met een	17	B	26, 33, 42
4	2	met een	17	B	26, 33, 34, 42
3	2	er doorheen	18	B	25, 33, 42
3	2	negentig graad	20	B	24, 33, 43
2	2	een soort	2	B	24, 25
2	2	even kijken	6	B	33, 38
2	2	heel dun	13	B	13, 25
6	1	een	19	B	24, 25, 26, 33, 34, 42
5	1	en	21	B	13, 14, 24, 25, 33
5	1	er	18	B	25, 26, 33, 34, 42
5	1	ja	28	B	12, 13, 24, 26, 39
5	1	met	18	B	25, 26, 33, 34, 42
4	1	boek	17	B	26, 33, 34, 42
4	1	doorheen	18	B	25, 26, 33, 42
3	1	nog	13	B	14, 25, 26
3	1	soort	13	B	13, 24, 25
2	1	bij	6	B	34, 39
2	1	de	20	B	14, 33
2	1	die	2	B	24, 25
2	1	hebben	12	B	13, 24
2	1	hij	27	B	13, 39
2	1	neus	13	B	13, 25
2	1	onderin	11	B	14, 24
2	1	ook	27	B	13, 39
2	1	twee	11	B	33, 43
2	1	zijn	6	B	34, 39
2	1	zitten	12	B	14, 25
2	1	zo'n	2	B	13, 14

