Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	aan de onderkant	17	13	2	B	5, 15, 17
4	1	2	aan de	17	13	3	B	5, 6, 15, 17
4	1	2	de onderkant	19	15	2	B	5, 15, 17, 19
3	3	2	een driehoek	5	6	1	A	2, 5, 7
2	2	2	en dan	7	2	1	B	6, 7
2	2	2	op een	7	3	1	B	5, 7
2	2	2	zeggen maar	17	12	1	B	6, 17
11	11	1	ja	9	23	4	A	1, 2, 3, 8, 9, 12, 13, 16, 18, 21, 23
7	7	1	die	16	23	2	A	2, 7, 16, 17, 19, 20, 24
6	6	1	dat	11	15	1	B	10, 11, 16, 17, 23, 24
6	3	1	driehoek	15	18	1	A	2, 5, 7, 15, 17, 19
5	2	1	de	17	15	3	B	5, 6, 15, 17, 19
5	4	1	een	5	8	2	A	0, 2, 5, 6, 7
5	4	1	en	5	18	1	A	2, 5, 6, 7, 19
5	5	1	met	15	25	2	A	0, 7, 15, 17, 24
4	4	1	staaf	5	18	1	A	2, 5, 15, 19
3	2	1	op	7	15	1	B	5, 7, 19
2	2	1	bovenop	24	19	1	B	6, 24
2	2	1	deze	7	3	1	B	5, 7

