Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ja ik vinden het	9	A	6, 14
3	3	aan de zijkant	15	A	0, 3, 14
2	3	een soort van	9	A	6, 14
2	3	ja ja ja	10	A	6, 15
4	2	dat zijn	17	A	7, 14, 15, 23
3	2	aan de	15	A	0, 3, 14
3	2	dit zijn	12	A	14, 16, 25
3	2	een soort	12	A	3, 6, 14
3	2	soort van	13	A	2, 6, 14
2	2	even kijken	16	A	0, 15
9	1	zijn	24	A	2, 3, 6, 7, 14, 15, 16, 23, 25
7	1	dat	23	A	1, 6, 7, 14, 15, 16, 23
5	1	ja	14	A	2, 5, 6, 14, 15
4	1	die	14	A	3, 14, 15, 16
4	1	met	21	A	6, 14, 16, 26
4	1	soort	13	A	2, 3, 6, 14
3	1	het	13	A	2, 6, 14
3	1	oké	19	A	4, 15, 22
3	1	twee	15	A	0, 3, 14
3	1	van	13	A	2, 6, 14
2	1	en	12	A	3, 14
2	1	erboven	6	A	1, 6
2	1	gebouw	9	A	6, 14
2	1	in	10	A	6, 15
2	1	mijn	9	A	17, 25

