Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	aan de rechterkant	7	7	1	A	1, 7
4	2	2	aan de	11	15	1	A	1, 7, 11, 15
4	4	2	bij mij	7	13	1	A	5, 7, 10, 17
4	4	2	dit zijn	15	13	1	B	9, 15, 16, 21
2	2	2	een beetje	7	4	1	A	4, 7
2	2	2	op een	6	5	1	A	2, 6
2	2	2	zijn dat	9	5	1	A	5, 9
8	4	1	een	6	15	4	A	1, 2, 3, 4, 6, 7, 9, 15
8	3	1	zijn	7	17	1	A	5, 7, 9, 11, 12, 15, 16, 21
6	2	1	de	16	21	1	A	1, 7, 11, 15, 16, 21
6	6	1	ja	7	12	3	A	2, 3, 5, 7, 12, 13
5	4	1	dat	7	8	1	A	5, 7, 9, 11, 12
5	5	1	en	7	11	2	A	1, 4, 7, 9, 11
4	1	1	aan	15	15	1	A	1, 7, 11, 15
4	4	1	die	9	14	1	A	2, 9, 11, 15
3	3	1	met	11	7	1	B	9, 11, 15
3	3	1	rond	7	9	1	A	1, 7, 9
2	2	1	kant	15	10	1	B	6, 15
2	2	1	plateau	15	9	1	B	7, 15

