Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	en aan de	6	13	1	A	3, 6, 15
8	6	2	aan de	6	26	2	A	0, 3, 6, 12, 15, 16, 22, 25
5	5	2	hebben je	6	38	1	A	4, 6, 15, 22, 41
3	3	2	met een	33	42	1	A	0, 33, 41
2	2	2	bovenop en	41	10	1	A	32, 41
2	2	2	hebben een	27	16	1	B	12, 27
17	15	1	een	12	42	4	A	0, 2, 3, 10, 12, 14, 15, 17, 19, 21, 22, 27, 28, 32, 33, 34, 41
13	13	1	ja	5	42	1	A	1, 5, 7, 9, 15, 19, 24, 26, 30, 31, 38, 39, 42
12	7	1	en	6	41	3	A	1, 2, 3, 6, 10, 14, 15, 22, 28, 32, 34, 41
11	4	1	de	6	35	3	A	0, 2, 3, 6, 12, 15, 16, 17, 22, 25, 34
9	1	1	aan	10	26	2	A	0, 3, 6, 10, 12, 15, 16, 22, 25
8	1	1	hebben	10	38	1	A	4, 6, 10, 12, 15, 22, 27, 41
8	3	1	je	6	41	2	A	1, 4, 6, 15, 17, 22, 23, 41
7	7	1	zijn	8	42	1	A	0, 8, 17, 31, 33, 40, 41
6	6	1	er	14	37	2	A	2, 3, 14, 17, 22, 38
5	3	1	bovenop	27	28	1	B	14, 27, 32, 33, 41
5	5	1	die	28	24	2	B	15, 17, 28, 35, 38
5	5	1	groot	28	30	3	B	12, 13, 22, 28, 41
5	5	1	zitten	6	24	2	A	2, 3, 6, 14, 25
4	4	1	het	8	27	1	A	2, 8, 17, 28
4	1	1	met	35	42	1	A	0, 33, 35, 41
3	3	1	dit	33	15	1	A	27, 33, 41
3	3	1	heel	28	12	2	B	17, 22, 28
3	3	1	niet	17	22	1	A	1, 17, 22
3	3	1	ook	15	13	1	A	10, 15, 22
3	3	1	voor	34	37	1	A	2, 34, 38
3	3	1	zien	22	23	1	A	1, 22, 23
2	2	1	lopen	28	14	1	B	15, 28
2	2	1	één	17	17	1	A	1, 17

