Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	aan de linkerkant hebben je	17	A	11, 27
2	4	aan de voorkant een	9	A	13, 21
2	4	daar boven een paddestoel	7	A	21, 27
2	4	hoe noemen je dat	12	A	2, 13
3	3	aan de voorkant	11	A	11, 13, 21
2	3	en hebben hij	12	A	2, 13
2	3	hebben je dat	2	A	10, 11
2	2	hebben hij	12	A	2, 13
2	2	ook een	12	A	2, 13
2	2	vierkant en	9	A	13, 21
8	1	ja	28	A	1, 12, 13, 14, 20, 22, 26, 28
6	1	je	26	A	2, 10, 11, 13, 21, 27
5	1	aan	28	A	0, 11, 13, 21, 27
5	1	dat	20	A	2, 10, 11, 13, 21
5	1	een	26	A	2, 13, 21, 26, 27
5	1	en	26	A	2, 11, 13, 21, 27
4	1	vierkant	20	A	2, 3, 13, 21
3	1	noemen	20	A	2, 13, 21
3	1	nummer	22	A	5, 15, 26
3	1	oké	12	A	4, 10, 15
2	1	die	2	A	10, 11
2	1	ik	12	A	10, 21

