Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	een kop met een lepeltje	19	B	16, 34
2	3	en een ei	7	B	16, 22
2	3	met een zuignap	7	B	16, 22
3	2	een zuignap	19	B	16, 22, 34
3	2	en een	19	B	16, 22, 34
2	2	de propeller	3	B	0, 2
2	2	ik het	11	B	6, 16
7	1	ja	29	B	1, 3, 4, 5, 6, 17, 29
5	1	ei	19	B	16, 17, 22, 30, 34
5	1	en	33	B	2, 16, 17, 22, 34
4	1	een	19	B	16, 17, 22, 34
4	1	zijn	28	B	7, 21, 23, 34
4	1	zuignap	19	B	16, 17, 22, 34
3	1	dan	16	B	6, 7, 21
3	1	de	35	B	0, 2, 34
3	1	het	11	B	6, 7, 16
2	1	dat	5	B	17, 21
2	1	die	12	B	23, 34
2	1	oké	16	B	6, 21
2	1	waar	24	B	0, 23

