Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	een soort van lepel	4	B	18, 21
2	3	aan de achterkant	8	B	16, 23
3	2	aan de	8	B	16, 21, 23
3	2	dat zijn	21	B	19, 29, 39
2	2	even kijken	21	B	19, 39
2	2	groot worden	13	B	21, 33
2	2	lepel die	13	B	21, 33
2	2	voor mij	11	B	19, 29
7	1	een	24	B	16, 18, 20, 21, 22, 23, 39
6	1	ja	25	B	15, 17, 21, 23, 28, 39
6	1	lepel	24	B	18, 21, 23, 33, 39, 41
5	1	de	26	B	16, 21, 23, 33, 41
4	1	en	15	B	19, 22, 23, 33
4	1	zijn	21	B	19, 21, 29, 39
3	1	boven	24	B	18, 21, 41
3	1	die	14	B	20, 21, 33
3	1	hebben	19	B	15, 20, 33
2	1	dan	5	B	19, 23
2	1	deze	14	B	20, 33
2	1	er	3	B	16, 18
2	1	link	9	B	33, 41
2	1	steken	4	B	18, 21
2	1	vierkant	13	B	21, 33
2	1	wat	3	B	21, 23
2	1	zitten	8	B	16, 23

