Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	dat zijn	34	20	2	A	18, 29, 34, 37
3	3	2	en er	20	20	2	A	1, 3, 20
3	3	2	nog een	26	5	2	B	22, 24, 26
2	2	2	een een	26	7	1	B	20, 26
2	2	2	er zitten	20	21	1	A	0, 20
2	2	2	het kop	35	36	1	A	0, 35
2	2	2	zijn die	26	18	1	B	9, 26
2	2	2	zitten een	20	21	1	A	0, 20
15	15	1	ja	7	31	4	A	2, 4, 5, 6, 7, 10, 11, 14, 15, 16, 18, 25, 30, 31, 32
10	10	1	de	20	38	2	A	1, 5, 20, 22, 24, 26, 28, 33, 36, 38
9	4	1	een	19	39	2	A	0, 1, 19, 20, 22, 24, 26, 36, 38
8	5	1	en	22	36	2	A	1, 3, 20, 22, 24, 26, 28, 36
5	1	1	dat	18	26	1	B	12, 18, 29, 34, 37
5	1	1	er	19	21	3	A	0, 1, 3, 19, 20
4	4	1	bovenop	38	39	3	A	0, 5, 28, 38
4	3	1	het	19	36	1	A	0, 19, 31, 35
4	4	1	met	36	13	2	A	26, 28, 36, 38
4	2	1	nog	22	24	1	A	3, 22, 24, 26
3	1	1	die	26	18	2	B	9, 23, 26
3	1	1	kop	19	36	1	A	0, 19, 35
3	3	1	okee	10	13	1	A	0, 10, 12
3	3	1	twee	36	34	2	A	3, 26, 36
2	2	1	dit	26	8	1	B	19, 26
2	2	1	naar	36	36	1	A	1, 36

