Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	aan de linkerkant	7	20	1	B	4, 7, 23
3	3	3	en een spijker	18	13	1	A	9, 18, 21
7	4	2	een spijker	5	24	1	A	0, 5, 7, 9, 18, 21, 23
5	3	2	aan de	7	20	2	B	4, 5, 7, 18, 23
5	5	2	dat zijn	12	23	2	A	2, 8, 12, 22, 24
5	2	2	en een	18	17	2	A	7, 9, 18, 21, 23
3	3	2	dit zijn	18	11	1	A	9, 18, 19
3	3	2	nog een	5	8	1	A	0, 5, 7
2	2	2	de voorkant	7	3	1	B	5, 7
2	2	2	deze hebben	7	4	1	B	4, 7
14	14	1	ja	4	21	2	A	0, 1, 4, 5, 6, 8, 10, 11, 12, 13, 14, 15, 18, 20
9	1	1	zijn	3	23	1	A	2, 3, 8, 9, 12, 18, 19, 22, 24
8	3	1	een	4	24	1	A	0, 4, 5, 7, 9, 18, 21, 23
8	6	1	en	5	24	1	A	0, 5, 7, 9, 18, 19, 21, 23
8	1	1	spijker	19	24	1	A	0, 5, 7, 9, 18, 19, 21, 23
6	2	1	de	18	20	2	B	4, 5, 7, 18, 20, 23
5	5	1	twee	7	16	1	B	4, 7, 8, 9, 19
3	1	1	deze	7	5	2	B	3, 4, 7
3	3	1	met	18	11	1	A	9, 18, 19
2	2	1	bovenin	23	17	1	A	7, 23
2	1	1	hebben	7	4	1	B	4, 7
2	2	1	van	7	4	1	B	4, 7

