Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	dit zijn die met	7	A	15, 21
2	3	die verticaal balk	5	A	15, 19
2	3	ja die verticaal	6	A	19, 24
2	3	met die verticaal	8	A	8, 15
3	2	dat zijn	16	A	10, 20, 25
2	2	aan de	2	A	21, 22
2	2	en dan	2	A	3, 4
2	2	rond staafje	14	A	4, 17
2	2	verticaal staaf	4	A	21, 24
8	1	ja	22	A	3, 6, 7, 8, 9, 19, 23, 24
6	1	die	17	A	8, 15, 19, 21, 22, 24
6	1	verticaal	22	A	3, 8, 15, 19, 21, 24
6	1	zijn	23	A	3, 10, 15, 20, 21, 25
5	1	en	20	A	3, 4, 17, 21, 22
4	1	dat	16	A	10, 16, 20, 25
4	1	met	18	A	4, 8, 15, 21
3	1	aan	6	A	17, 21, 22
3	1	staaf	22	A	3, 21, 24
2	1	beide	14	A	4, 17
2	1	de	2	A	21, 22
2	1	een	2	A	3, 4
2	1	het	19	A	3, 21
2	1	zijkant	6	A	17, 22
2	1	zo'n	15	A	3, 17

