Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	hebben het een soort	4	A	3, 6
2	4	ja dat zijn nummer	6	A	25, 30
3	3	aan de onderkant	7	A	3, 4, 9
3	3	ja dat zijn	6	A	25, 26, 30
2	3	aan het beker	4	A	26, 29
2	3	een soort citroen	3	A	6, 8
2	3	een soort ja	7	A	3, 9
2	3	laten maar zeggen	4	A	3, 6
6	2	een soort	22	A	3, 6, 7, 8, 9, 24
4	2	aan de	7	A	3, 4, 7, 9
3	2	hebben het	7	A	3, 6, 9
2	2	alsof je	3	A	6, 8
2	2	en dan	3	A	7, 9
2	2	het ook	14	A	9, 22
2	2	wat daar	5	A	3, 7
2	2	zeggen maar	20	A	7, 26
2	2	zijn het	16	A	7, 22
10	1	ja	28	A	3, 4, 9, 22, 23, 24, 25, 26, 28, 30
7	1	het	27	A	3, 6, 7, 9, 22, 26, 29
7	1	zijn	29	A	2, 7, 22, 25, 26, 27, 30
6	1	een	22	A	3, 6, 7, 8, 9, 24
5	1	maar	24	A	3, 6, 7, 8, 26
4	1	citroen	24	A	6, 8, 26, 29
4	1	daar	7	A	3, 5, 7, 9
4	1	dan	5	A	5, 7, 8, 9
4	1	dat	24	A	7, 25, 26, 30
4	1	en	22	A	3, 7, 9, 24
4	1	hebben	7	A	3, 6, 8, 9
3	1	je	4	A	5, 6, 8
3	1	nummer	6	A	25, 28, 30
3	1	wat	24	A	3, 7, 26
2	1	cocktailtje	24	A	6, 29
2	1	hand	7	A	3, 9
2	1	in	2	A	6, 7
2	1	kijken	4	A	2, 5
2	1	twee	3	A	7, 9
2	1	vierkan	2	A	7, 8
2	1	zo'n	8	A	2, 9

