Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	vierkant staaf aan de voorkant	20	B	8, 27
2	4	bolle aan de bovenkant	21	B	7, 27
2	4	dit zijn die met	6	B	22, 27
2	4	en dan vierkant staaf	5	B	23, 27
2	3	en dan die	15	B	9, 23
4	2	aan de	21	B	7, 8, 9, 27
4	2	en dan	20	B	8, 9, 23, 27
3	2	dat zijn	24	B	3, 21, 26
7	1	ja	27	B	2, 11, 13, 20, 24, 25, 28
4	1	dan	20	B	8, 9, 23, 27
4	1	die	19	B	9, 22, 23, 27
4	1	en	20	B	8, 9, 23, 27
4	1	staaf	20	B	8, 12, 23, 27
2	1	hebben	3	B	7, 9
2	1	zo'n	2	B	8, 9

