Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	3	aan de onderkant	17	15	3	A	3, 4, 9, 17
8	8	2	een soort	11	22	5	A	3, 6, 7, 8, 9, 11, 17, 24
7	4	2	aan de	12	17	4	A	3, 4, 7, 9, 12, 17, 19
3	3	2	en dan	13	7	2	A	7, 9, 13
2	2	2	dit zijn	21	20	1	A	2, 21
2	2	2	wat aan	26	15	1	B	12, 26
15	15	1	ja	3	31	1	B	0, 3, 4, 9, 14, 15, 18, 20, 22, 23, 24, 25, 26, 28, 30
10	3	1	de	11	19	4	A	3, 4, 7, 9, 11, 12, 16, 17, 19, 21
9	1	1	aan	29	27	4	A	3, 4, 7, 9, 12, 17, 19, 26, 29
9	3	1	een	11	22	5	A	3, 6, 7, 8, 9, 11, 17, 19, 24
9	7	1	en	12	22	3	A	3, 7, 9, 12, 13, 17, 19, 21, 24
9	1	1	soort	18	22	5	A	3, 6, 7, 8, 9, 11, 17, 18, 24
9	7	1	zijn	13	29	2	A	2, 7, 13, 21, 22, 25, 26, 27, 30
6	6	1	hebben	11	14	4	A	3, 6, 8, 9, 11, 16
5	2	1	dan	13	9	4	A	5, 7, 8, 9, 13
5	5	1	twee	13	15	2	A	7, 9, 13, 18, 21
5	3	1	wat	12	24	2	A	3, 7, 12, 17, 26
4	4	1	je	12	8	3	A	5, 6, 8, 12
4	4	1	naar	11	13	1	A	5, 11, 12, 17
4	4	1	uit	12	13	1	A	7, 12, 17, 19
3	3	1	die	27	17	2	B	11, 19, 27
3	3	1	met	16	14	1	A	8, 16, 21
3	3	1	ook	12	14	1	A	9, 12, 22
2	2	1	waar	27	7	1	B	21, 27

