Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	en het armp	10	A	34, 43
2	3	het kop het	20	A	15, 34
2	3	op het kop	23	A	12, 34
3	2	en het	14	A	30, 34, 43
3	2	het balk	29	A	15, 16, 43
2	2	aan de	20	A	24, 43
2	2	dat koffietui	7	A	24, 30
2	2	horizontaal balk	6	A	34, 39
2	2	koffietui en	5	A	30, 34
2	2	of zo	4	A	16, 19
2	2	zeggen maar	4	A	16, 19
2	2	zijn dat	2	A	22, 23
9	1	ja	29	A	11, 14, 16, 17, 20, 21, 25, 29, 39
6	1	dat	16	A	16, 22, 23, 24, 30, 31
6	1	en	29	A	15, 18, 24, 30, 34, 43
6	1	het	32	A	12, 15, 16, 30, 34, 43
6	1	zijn	24	A	15, 16, 22, 23, 31, 38
5	1	balk	29	A	15, 16, 34, 39, 43
4	1	kop	23	A	12, 15, 23, 34
3	1	de	29	A	15, 24, 43
3	1	maar	7	A	13, 16, 19
3	1	met	9	A	16, 23, 24
3	1	nummer	18	A	22, 31, 39
2	1	dan	8	A	15, 22
2	1	die	3	A	16, 18
2	1	een	4	A	16, 19
2	1	even	3	A	11, 13
2	1	hij	2	A	15, 16
2	1	ik	3	A	11, 13
2	1	je	26	A	13, 38
2	1	klein	4	A	15, 18
2	1	koffietuitje	6	A	38, 43
2	1	oké	24	A	16, 39
2	1	van	2	A	18, 19
2	1	één	16	A	16, 31

