Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dat met die	15	A	8, 22
2	3	dit zijn weer	6	A	16, 21
2	3	zo'n soort van	2	A	2, 3
4	2	met die	15	A	8, 9, 16, 22
3	2	dat zijn	15	A	4, 13, 18
3	2	dit zijn	14	A	8, 16, 21
2	2	dat tafel	9	A	8, 16
2	2	en er	2	A	2, 3
2	2	er zitten	2	A	2, 3
2	2	zijn die	4	A	8, 11
6	1	dat	19	A	4, 8, 13, 16, 18, 22
6	1	die	15	A	8, 9, 11, 16, 21, 22
4	1	met	15	A	8, 9, 16, 22
3	1	ja	14	A	4, 12, 17
3	1	tafel	14	A	8, 16, 21
2	1	erop	15	A	2, 16
2	1	piramide	7	A	3, 9
2	1	zitten	2	A	2, 3
2	1	zo'n	2	A	2, 3

