Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	2	dat zijn	14	20	1	A	3, 14, 22
3	3	2	dit zijn	8	28	1	B	4, 8, 31
20	20	1	ja	6	40	2	A	0, 1, 6, 7, 8, 10, 11, 12, 13, 20, 21, 22, 23, 26, 27, 29, 34, 35, 37, 39
11	5	1	zijn	6	31	1	A	3, 4, 6, 8, 11, 14, 17, 22, 28, 31, 33
8	8	1	een	8	30	2	B	4, 6, 8, 17, 18, 24, 25, 33
8	8	1	en	24	30	6	B	4, 5, 6, 16, 17, 18, 24, 33
7	7	1	op	8	28	1	B	6, 8, 11, 17, 24, 28, 33
6	6	1	die	8	33	1	B	4, 8, 19, 24, 31, 36
5	2	1	dat	14	29	2	A	3, 8, 14, 22, 31
3	3	1	hoe	16	12	1	A	8, 16, 19
2	2	1	bovenop	24	8	1	B	17, 24

