Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	4	uitsteeksel aan de linkerkant	24	21	1	B	4, 24
4	2	3	aan de linkerkant	24	23	3	B	2, 4, 9, 24
4	4	3	die steeds groot	22	28	1	B	2, 22, 24, 29
2	2	3	en aan de	20	19	1	B	2, 20
7	2	2	aan de	19	27	3	B	2, 4, 9, 19, 20, 24, 28
4	4	2	groot worden	22	21	1	B	9, 22, 24, 29
2	2	2	zijn twee	29	28	1	B	2, 29
14	14	1	ja	12	24	5	B	3, 5, 6, 10, 11, 12, 14, 17, 19, 21, 22, 23, 25, 26
10	3	1	de	19	27	6	B	2, 4, 7, 8, 9, 16, 19, 20, 24, 28
9	7	1	en	13	28	2	B	2, 9, 13, 16, 20, 22, 24, 26, 29
6	4	1	twee	22	28	2	B	2, 9, 22, 24, 26, 29
6	2	1	worden	22	28	3	B	2, 4, 9, 22, 24, 29
5	2	1	die	22	28	2	B	2, 9, 22, 24, 29
5	5	1	een	13	29	1	B	0, 13, 19, 20, 28
5	1	1	steeds	22	28	2	B	2, 4, 22, 24, 29
4	4	1	hebben	19	13	1	B	16, 19, 24, 28
4	4	1	met	13	22	1	B	8, 13, 19, 29
3	3	1	bovenop	13	17	1	B	0, 13, 16
3	1	1	uitsteeksel	29	26	1	B	4, 24, 29
3	1	1	zijn	20	28	1	B	2, 20, 29
2	2	1	het	24	9	1	B	16, 24
2	2	1	soort	19	20	1	B	0, 19
2	2	1	van	24	25	1	B	0, 24

