Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	dik staaf aan de achterkant onderkant	38	A	4, 41
2	5	dat tafel aan de achterkant	2	A	42, 43
7	3	aan de achterkant	42	A	2, 4, 26, 29, 41, 42, 43
3	3	aan de onderkant	31	A	0, 26, 30
2	3	aan de zijkant	16	A	26, 41
2	3	een dinge eraan	40	A	3, 42
2	3	en aan de	5	A	26, 30
2	3	er zitten een	27	A	0, 26
2	3	of zo'n plank	3	A	27, 29
4	2	dat tafel	18	A	26, 29, 42, 43
3	2	dik staaf	38	A	4, 5, 41
3	2	en aan	30	A	1, 26, 30
3	2	er zitten	27	A	0, 2, 26
3	2	zitten een	30	A	0, 26, 29
2	2	een dik	23	A	4, 26
2	2	met twee	16	A	26, 41
2	2	met zo'n	14	A	29, 42
2	2	nog een	41	A	2, 42
2	2	twee bollet	5	A	1, 5
2	2	zeggen maar	14	A	29, 42
2	2	zitten twee	26	A	5, 30
2	2	zo'n dik	12	A	30, 41
11	1	aan	44	A	0, 1, 2, 4, 5, 26, 29, 30, 41, 42, 43
9	1	de	44	A	0, 2, 4, 26, 29, 30, 41, 42, 43
9	1	ja	42	A	6, 7, 17, 18, 31, 32, 36, 44, 47
7	1	achterkant	42	A	2, 4, 26, 29, 41, 42, 43
7	1	een	43	A	0, 2, 3, 4, 26, 29, 42
7	1	en	46	A	1, 2, 5, 26, 30, 42, 46
7	1	met	40	A	3, 26, 29, 30, 35, 41, 42
7	1	tafel	42	A	2, 3, 26, 29, 35, 42, 43
6	1	dik	41	A	1, 4, 5, 26, 30, 41
6	1	twee	46	A	1, 5, 26, 30, 41, 46
4	1	die	46	A	1, 5, 30, 46
4	1	er	27	A	0, 2, 4, 26
4	1	staaf	42	A	0, 4, 5, 41
4	1	van	30	A	1, 2, 5, 30
3	1	eraan	40	A	3, 30, 42
3	1	of	27	A	3, 27, 29
3	1	plank	27	A	3, 27, 29
2	1	balk	21	A	26, 46
2	1	doorheen	27	A	0, 26
2	1	naar	30	A	1, 30
2	1	rond	5	A	26, 30

