Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	6	voor er zitten een paddenstoel op	19	A	11, 29
3	5	er zitten een paddenstoel op	19	A	11, 23, 29
2	4	een vierkant vlak voor	7	A	5, 11
3	3	er zitten een	19	A	11, 23, 29
2	3	aan de voorkant	9	A	15, 23
2	3	een plaat voor	8	A	22, 29
3	2	dat zijn	22	A	7, 17, 28
3	2	zitten een	19	A	11, 23, 29
2	2	de plaat	13	A	15, 27
2	2	en er	2	A	22, 23
6	1	een	25	A	5, 11, 12, 22, 23, 29
6	1	en	26	A	2, 4, 12, 22, 23, 27
5	1	er	25	A	5, 11, 22, 23, 29
5	1	zitten	26	A	4, 5, 11, 23, 29
4	1	de	13	A	15, 23, 26, 27
4	1	ja	12	A	3, 5, 6, 14
4	1	paddenstoel	19	A	11, 23, 26, 29
4	1	zijn	22	A	7, 17, 22, 28
3	1	vierkant	9	A	5, 11, 13
2	1	oké	11	A	6, 16

