Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	vierkant met twee	19	B	20, 38
2	2	aan de	9	B	29, 37
2	2	dat zijn	35	B	1, 35
2	2	door zijn	2	B	20, 21
2	2	een vierkant	14	B	25, 38
2	2	het kop	2	B	23, 24
2	2	ik zien	43	B	9, 51
2	2	je hebben	11	B	24, 34
2	2	met die	6	B	49, 54
2	2	twee aan	10	B	29, 38
9	1	zijn	50	B	1, 2, 7, 18, 20, 21, 31, 35, 50
8	1	het	32	B	2, 6, 23, 24, 26, 27, 31, 33
7	1	twee	33	B	20, 29, 31, 37, 38, 47, 52
6	1	ja	53	B	3, 5, 12, 39, 48, 55
5	1	een	38	B	1, 6, 25, 36, 38
5	1	kop	31	B	21, 23, 24, 34, 51
5	1	met	48	B	7, 20, 38, 49, 54
5	1	vierkant	38	B	1, 20, 25, 26, 38
4	1	Frankenstein	40	B	18, 51, 56, 57
4	1	aan	13	B	26, 29, 37, 38
4	1	de	25	B	29, 35, 37, 53
4	1	en	12	B	25, 26, 27, 36
4	1	hebben	11	B	24, 25, 29, 34
4	1	ik	46	B	6, 9, 33, 51
3	1	J	41	B	10, 13, 50
3	1	dat	35	B	1, 34, 35
3	1	die	48	B	7, 49, 54
3	1	je	11	B	24, 25, 34
3	1	zo	43	B	7, 27, 49
2	1	arm	23	B	7, 29
2	1	bovenop	17	B	22, 38
2	1	dus	6	B	24, 29
2	1	er	24	B	31, 54
2	1	hangen	2	B	36, 37
2	1	lijken	22	B	6, 27
2	1	lopen	21	B	7, 27
2	1	op	48	B	6, 53
2	1	rechterkant	11	B	37, 47
2	1	uit	20	B	7, 26
2	1	van	31	B	26, 56

