Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
4	4	2	aan de	5	10	2	A	1, 2, 5, 10
4	4	2	dat zijn	8	18	1	A	4, 8, 14, 21
4	4	2	dit zijn	11	13	1	A	10, 11, 19, 22
3	3	2	met die	11	10	1	A	10, 11, 19
2	2	2	dan zijn	9	3	1	B	7, 9
2	2	2	zijn het	22	14	1	A	9, 22
13	13	1	ja	5	23	3	A	1, 3, 4, 5, 6, 9, 12, 13, 14, 16, 17, 20, 23
7	3	1	dat	7	18	1	A	4, 7, 8, 11, 14, 19, 21
6	2	1	de	5	26	3	A	1, 2, 4, 5, 10, 26
6	6	1	en	5	19	2	A	1, 2, 5, 10, 11, 19
5	5	1	een	5	6	4	A	0, 1, 2, 4, 5
5	2	1	met	11	19	3	A	1, 4, 10, 11, 19
4	3	1	die	11	19	2	A	1, 10, 11, 19
3	3	1	zitten	5	6	2	A	0, 1, 5
2	2	1	er	5	5	1	A	1, 5

