Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	piramide op zijn hoofd en	12	B	6, 17
3	4	piramide op zijn hoofd	21	B	6, 17, 26
2	4	kogel aan de zijkant	22	B	6, 27
3	3	aan de zijkant	22	B	6, 17, 27
2	3	een soort van	18	B	0, 17
2	3	ja dat zijn	19	B	2, 20
2	3	soort van kogel	7	B	0, 6
3	2	dat zijn	19	B	2, 14, 20
3	2	soort van	18	B	0, 6, 17
2	2	bij mij	13	B	2, 14
8	1	ja	21	B	0, 1, 2, 7, 8, 12, 13, 20
6	1	zijn	25	B	2, 6, 14, 17, 20, 26
4	1	dat	19	B	2, 6, 14, 20
4	1	en	22	B	6, 8, 17, 27
4	1	piramide	21	B	6, 17, 22, 26
3	1	de	22	B	6, 17, 27
3	1	die	17	B	1, 6, 17
3	1	een	18	B	0, 8, 17
2	1	ik	22	B	1, 22
2	1	ook	22	B	1, 22
2	1	weer	12	B	6, 17

