Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	dat zijn E	6	B	14, 19
2	3	ja dat zijn	16	B	14, 29
2	2	de kip	9	B	18, 26
2	2	dit zijn	9	B	18, 26
2	2	een balkje	3	B	1, 3
6	1	zijn	17	B	13, 14, 18, 19, 26, 29
4	1	de	26	B	2, 18, 26, 27
4	1	een	4	B	0, 1, 2, 3
3	1	dit	27	B	0, 18, 26
3	1	en	17	B	2, 3, 18
3	1	waar	14	B	0, 1, 13
3	1	zitten	3	B	1, 2, 3
2	1	balkje	3	B	1, 3
2	1	dan	2	B	1, 2
2	1	die	12	B	2, 13
2	1	ja	16	B	14, 29
2	1	je	3	B	0, 2
2	1	komen	2	B	0, 1
2	1	op	2	B	0, 1
2	1	uit	2	B	0, 1
2	1	weer	26	B	1, 26
2	1	zo'n	2	B	0, 1

