Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn die	27	11	2	A	17, 22, 27
5	5	2	dat zijn	21	16	2	B	11, 16, 21, 24, 26
2	2	2	zeggen maar	8	5	1	A	4, 8
2	2	2	zijn het	14	8	1	B	7, 14
15	15	1	ja	6	25	3	A	3, 4, 5, 6, 9, 10, 11, 13, 14, 16, 19, 20, 23, 25, 27
8	7	1	die	16	27	3	A	1, 2, 4, 16, 17, 18, 22, 27
7	7	1	de	28	31	5	A	0, 1, 2, 17, 22, 28, 30
6	1	1	dat	21	20	3	B	7, 11, 16, 21, 24, 26
6	6	1	en	7	23	3	A	0, 1, 2, 7, 18, 22
3	1	1	het	7	11	1	A	4, 7, 14
3	1	1	maar	8	7	2	A	2, 4, 8
3	3	1	oké	28	15	2	A	14, 21, 28
2	2	1	dan	14	8	1	B	7, 14
2	2	1	deze	16	17	1	A	0, 16
2	2	1	er	7	6	1	A	2, 7
2	2	1	hebben	16	17	1	A	0, 16
2	2	1	nog	7	6	1	A	2, 7
2	2	1	ook	16	15	1	A	2, 16
2	2	1	uitsteeksel	7	6	1	A	2, 7

