Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	half cirkel daarachter en een	8	A	19, 26
3	4	half cirkel daarachter en	8	A	19, 20, 26
4	3	half cirkel daarachter	13	A	19, 20, 26, 31
2	3	zeshoekig handvat link	7	A	20, 26
5	2	half cirkel	29	A	3, 19, 20, 26, 31
2	2	en een	8	A	19, 26
2	2	voelspriet rechtsboven	8	A	19, 26
5	1	ja	27	A	1, 8, 19, 23, 27
3	1	en	8	A	19, 20, 26
3	1	handvat	12	A	20, 26, 31
3	1	rechtsboven	8	A	19, 20, 26
2	1	Antenne	29	A	3, 31
2	1	een	8	A	19, 26
2	1	links	13	A	19, 31

