Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
3	3	3	dit zijn die	17	8	1	B	16, 17, 23
6	6	2	zeggen maar	25	27	4	B	2, 3, 13, 14, 25, 28
5	5	2	aan de	7	18	2	B	0, 1, 7, 14, 17
5	2	2	dit zijn	25	13	1	B	16, 17, 23, 25, 28
4	4	2	dat zijn	19	17	1	A	11, 19, 22, 27
2	2	2	een beetje	17	18	1	B	0, 17
14	14	1	ja	6	27	5	B	0, 1, 3, 4, 5, 6, 7, 9, 16, 17, 18, 20, 22, 26
13	4	1	zijn	11	27	2	B	2, 3, 11, 13, 15, 16, 17, 19, 22, 23, 25, 27, 28
7	3	1	dat	11	25	1	B	3, 11, 16, 17, 19, 22, 27
7	3	1	de	17	29	2	B	0, 1, 7, 14, 17, 25, 28
7	5	1	die	17	21	4	B	3, 13, 14, 16, 17, 21, 23
7	7	1	een	7	18	2	B	0, 1, 7, 8, 12, 14, 17
6	1	1	aan	7	18	3	B	0, 1, 2, 7, 14, 17
5	5	1	of	8	28	1	B	1, 8, 13, 25, 28
4	4	1	en	8	17	1	B	1, 8, 14, 17
4	4	1	hebben	10	18	1	B	0, 10, 14, 17
4	4	1	soort	7	18	1	B	0, 7, 8, 17
2	2	1	ook	10	10	1	B	1, 10
2	2	1	van	17	18	1	B	0, 17

