Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	met die twee	21	3	1	B	19, 21
3	3	2	dit zijn	22	13	2	A	10, 21, 22
3	1	2	met die	21	8	2	B	14, 19, 21
3	3	2	zijn die	18	12	1	A	10, 18, 21
2	2	2	deze hebben	13	6	1	A	8, 13
2	2	2	en dan	8	3	1	B	6, 8
10	10	1	ja	4	25	1	A	0, 4, 7, 9, 11, 12, 15, 16, 20, 24
8	4	1	zijn	10	25	1	B	1, 10, 12, 18, 20, 21, 22, 25
6	1	1	die	10	20	1	B	2, 10, 14, 18, 19, 21
6	6	1	een	8	9	4	B	2, 3, 5, 6, 8, 10
6	4	1	en	10	17	1	B	6, 8, 10, 13, 21, 22
5	3	1	met	14	14	1	A	10, 14, 19, 21, 23
5	3	1	twee	8	17	1	B	5, 8, 10, 19, 21
4	4	1	vierkant	8	20	1	B	2, 8, 10, 21
3	1	1	deze	8	13	1	B	1, 8, 13
3	3	1	erdoorheen	23	14	2	A	10, 21, 23
2	2	1	aan	8	6	1	B	3, 8
2	2	1	er	8	6	1	B	3, 8

