Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	3	deze hebben een	12	A	1, 12
2	3	een een soort	4	A	1, 4
2	3	rechts en beneden	14	A	4, 17
2	2	dat zijn	7	A	14, 20
2	2	een een	4	A	1, 4
2	2	een soort	4	A	1, 4
2	2	een staaf	2	A	3, 4
2	2	pinokkio-neus en	13	A	4, 16
9	1	ja	23	A	1, 8, 11, 13, 14, 18, 19, 22, 23
5	1	een	23	A	1, 3, 4, 12, 23
4	1	zijn	20	A	1, 12, 14, 20
3	1	dat	20	A	1, 14, 20
3	1	en	14	A	4, 16, 17
3	1	hebben	22	A	1, 12, 22
3	1	het	8	A	15, 21, 22
2	1	aan	3	A	21, 23
2	1	goed	13	A	12, 24
2	1	hoe	19	A	1, 19
2	1	ik	3	A	22, 24
2	1	je	21	A	1, 21
2	1	met	13	A	3, 15
2	1	noemen	19	A	1, 19
2	1	nog	19	A	4, 22
2	1	twee	16	A	1, 16
2	1	vierkant	14	A	2, 15

