Freq.	Free Freq.	Size	Surface Form	Establishment turn	Spanning	Priming	First Speaker	Turns
2	2	3	dit zijn de	23	12	1	A	12, 23
4	4	2	dat zijn	18	12	2	A	11, 13, 18, 22
4	2	2	dit zijn	14	12	1	A	12, 14, 19, 23
4	4	2	neus met	19	12	2	A	12, 16, 19, 23
2	2	2	en hij	5	5	1	B	1, 5
2	2	2	met een	23	19	1	A	5, 23
11	3	1	zijn	3	23	1	B	1, 3, 7, 11, 12, 13, 14, 18, 19, 22, 23
8	8	1	ja	8	23	4	B	0, 2, 4, 7, 8, 10, 20, 22
7	2	1	met	14	19	3	A	5, 6, 12, 14, 16, 19, 23
7	3	1	neus	5	24	1	B	0, 5, 12, 14, 16, 19, 23
5	4	1	een	5	24	1	B	0, 5, 6, 14, 23
4	2	1	en	14	17	1	B	1, 5, 14, 17
4	4	1	het	3	8	1	B	0, 3, 5, 7
3	1	1	de	19	12	1	A	12, 19, 23
3	1	1	hij	3	5	1	B	1, 3, 5
2	2	1	dan	7	3	1	A	5, 7
2	2	1	ik	8	9	1	B	0, 8
2	2	1	sprie	14	12	1	A	3, 14
2	2	1	zo'n	4	2	1	A	3, 4

