Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	die flubbelt aan de plank	14	B	1, 14
4	2	de plank	24	B	1, 11, 14, 24
3	2	aan de	18	B	1, 14, 18
2	2	dit zijn	12	B	13, 24
2	2	met die	5	B	14, 18
2	2	met het	12	B	13, 24
8	1	ja	28	B	2, 9, 10, 11, 15, 19, 20, 29
7	1	met	25	B	0, 1, 11, 13, 14, 18, 24
6	1	die	26	B	0, 1, 13, 14, 18, 25
6	1	plank	25	B	0, 1, 11, 13, 14, 24
5	1	de	24	B	1, 11, 14, 18, 24
4	1	het	26	B	0, 13, 24, 25
4	1	zijn	25	B	0, 13, 15, 24
2	1	boven	25	B	0, 24
2	1	gaan	13	B	13, 25
2	1	ook	2	B	0, 1

