Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	5	de cirkel aan de achterkant	15	A	16, 30
3	4	cirkel aan de achterkant	17	A	16, 30, 32
3	3	aan de zijkant	26	A	7, 17, 32
2	3	dit zijn met	3	A	30, 32
6	2	aan de	26	A	7, 9, 16, 17, 30, 32
2	2	dat zijn	10	A	22, 31
2	2	zitten er	3	A	7, 9
5	1	ja	33	A	1, 17, 31, 32, 33
5	1	zijn	24	A	9, 22, 30, 31, 32
3	1	cirkel	17	A	16, 30, 32
3	1	en	24	A	9, 17, 32
3	1	lepeltje	17	A	16, 30, 32
3	1	ok	9	A	7, 11, 15
2	1	een	14	A	17, 30
2	1	er	3	A	7, 9
2	1	gaan	3	A	15, 17
2	1	maar	9	A	9, 17
2	1	met	3	A	30, 32
2	1	uitsteeksel	22	A	9, 30
2	1	één	9	A	9, 17

