Freq.	Size	Surface Form	Spanning	First Speaker	Turns
2	4	ja dan zijn dat	14	B	7, 20
2	3	aan de achterkant	5	B	15, 19
2	3	met dat plateau	6	B	10, 15
2	3	ook een soort	2	B	0, 1
2	3	op staat en	6	B	10, 15
2	2	bak op	15	B	1, 15
2	2	die poot	10	B	6, 15
2	2	dit zijn	6	B	10, 15
2	2	en dat	15	B	5, 19
2	2	en die	6	B	10, 15
2	2	er op	11	B	0, 10
2	2	hebben je	10	B	1, 10
2	2	nog zo'n	10	B	1, 10
2	2	of zo	10	B	6, 15
2	2	soort bak	10	B	1, 10
8	1	dat	21	B	0, 5, 7, 10, 14, 15, 19, 20
5	1	dan	20	B	1, 7, 10, 14, 20
5	1	en	19	B	1, 5, 10, 15, 19
5	1	zijn	14	B	7, 10, 14, 15, 20
4	1	bak	15	B	1, 5, 10, 15
4	1	die	15	B	1, 6, 10, 15
4	1	ja	14	B	7, 14, 19, 20
4	1	op	16	B	0, 1, 10, 15
3	1	de	6	B	14, 15, 19
3	1	een	11	B	0, 1, 10
3	1	er	11	B	0, 1, 10
3	1	hebben	11	B	0, 1, 10
3	1	je	11	B	0, 1, 10
3	1	nog	19	B	1, 10, 19
3	1	plateau	16	B	0, 10, 15
3	1	poot	15	B	1, 6, 15
3	1	zo'n	14	B	1, 10, 14
2	1	achterop	10	B	1, 10
2	1	bovenop	2	B	0, 1
2	1	dinge	5	B	15, 19
2	1	maar	11	B	0, 10
2	1	met	6	B	10, 15
2	1	of	10	B	6, 15
2	1	slurf	2	B	14, 15
2	1	twee	10	B	1, 10
2	1	van	15	B	0, 14
2	1	weer	6	B	10, 15

